message_id,message,true_intent,split
7180,Why is there a charge for my transfer?,transfer_fee_charged,train
7181,I got charged a fee for transferring money.,transfer_fee_charged,train
7182,"I see a transfer fee, but to my understand, that should have been free, what happened?",transfer_fee_charged,train
7183,Why was I charged for transferring money?,transfer_fee_charged,train
7184,I found a transfer fee - is that correct?,transfer_fee_charged,train
7185,I did a transfer.  What is the extra fee?,transfer_fee_charged,train
7186,I got an unexpected charge on my transfers. How can I correct this?,transfer_fee_charged,train
7187,Why am I seeing a transfer fee on my bank statement?,transfer_fee_charged,train
7188,"I transferred money, but I think I've been charged a fee for it?",transfer_fee_charged,train
7189,Please explain the fee on a transfer I made.,transfer_fee_charged,train
7190,Why was I charged an extra fee when doing a transfer?,transfer_fee_charged,train
7191,"I was charged a fee for the transfer, but can you tell me why?",transfer_fee_charged,train
7192,"So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?",transfer_fee_charged,train
7193,I bought something online and it says there was a fee to transfer money. Isn't that free?,transfer_fee_charged,train
7194,There's something wrong on my bill. A transfer fee should never have been added.,transfer_fee_charged,train
7195,I did a transfer and was charged a fee that I shouldn't have been!,transfer_fee_charged,train
7196,Why are you charging me a transfer fee?,transfer_fee_charged,train
7197,Why was a fee changed for my transfer?,transfer_fee_charged,train
7198,"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done",transfer_fee_charged,train
7199,Does transferring money have a fee?,transfer_fee_charged,train
7200,"Why did the person I transferred money to not receive the correct amount? What should I do to get them the right amount, do I have to transfer more money to them?",transfer_fee_charged,train
7201,Why is there a fee for my transfer?,transfer_fee_charged,train
7202,why is there a fee for the transfer I made?,transfer_fee_charged,train
7203,Why has transferring money resulted in a charge?,transfer_fee_charged,train
7204,Where did my extra fee for the transfer come from?,transfer_fee_charged,train
7205,How much do I have to pay if I want to transfer money?,transfer_fee_charged,train
7206,I thought transfers were free. Why was I charged to transfer?,transfer_fee_charged,train
7207,I made a transfer and was charged extra. Why?,transfer_fee_charged,train
7208,"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?",transfer_fee_charged,train
7209,"I transferred some money recently and saw a fee on my account, what's that for?",transfer_fee_charged,train
7210,Is it normal to see a fee for transferring money?,transfer_fee_charged,train
7211,Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.,transfer_fee_charged,train
7212,Why am I being charged for transfers? Are they not free?,transfer_fee_charged,train
7213,Why was I charged this extra fee while doing a transfer?,transfer_fee_charged,train
7214,why was i chargged,transfer_fee_charged,train
7215,Is there a money transfer fee?,transfer_fee_charged,train
7216,I was under the impression that transfers were going to be free and here I was charged for something I bought overseas!  I don't think this fee is right,transfer_fee_charged,train
7217,"I thought transfers were free, why was I charged?",transfer_fee_charged,train
7218,Why were there additional charges when I transferred funds?,transfer_fee_charged,train
7219,Are money transfers free?,transfer_fee_charged,train
7220,My transfer seems to be too expensive.,transfer_fee_charged,train
7221,who charged my card,transfer_fee_charged,train
7222,A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,transfer_fee_charged,train
7223,Could you inform me as to why I have been charged a higher fee for doing banking abroad.,transfer_fee_charged,train
7224,Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?,transfer_fee_charged,train
7225,"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",transfer_fee_charged,train
7226,Extra charge during transfer,transfer_fee_charged,train
7227,I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.,transfer_fee_charged,train
7228,"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?",transfer_fee_charged,train
7229,I was informed that transfers were free. I noticed I have a fee but why?,transfer_fee_charged,train
7230,Will I be charged for transfers?,transfer_fee_charged,train
7231,what is this fee for transfering,transfer_fee_charged,train
7232,This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,transfer_fee_charged,train
7233,I had an unexpected fee,transfer_fee_charged,train
7234,I was charged a fee for a transfer.,transfer_fee_charged,train
7235,I thought you guys offered free transfers. Why was I charged?,transfer_fee_charged,train
7236,Why would I be charged an extra fee while doing a transfer?,transfer_fee_charged,train
7237,"I do not like this, I made a simple transfer but I have an additional charge for doing so.",transfer_fee_charged,train
7238,What is the reason for the fee charge on my transfer?,transfer_fee_charged,train
7239,I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?,transfer_fee_charged,train
7240,There is a fee from a transfer that is not supposed to be here!,transfer_fee_charged,train
7241,I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,transfer_fee_charged,train
7242,why was a extra fee added to my account for transfer ?,transfer_fee_charged,train
7243,Why did you charge me a fee when I made a transfer?,transfer_fee_charged,train
7244,Why have I been charged a fee for transferring money?,transfer_fee_charged,train
7245,Are transfers not free? I didn't know I would be charged for transfers.,transfer_fee_charged,train
7246,Why was I charged a fee for transferring money,transfer_fee_charged,train
7247,Am I charged a fee to transfer funds?,transfer_fee_charged,train
7248,Can you please explain why I was charged an extra fee for my transfer?,transfer_fee_charged,train
7249,Someone made a mistake on my money transfer because I was charged extra fees.,transfer_fee_charged,train
7250,"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged,train
7251,I did a transfer and I was charged a fee that shouldn't be there!,transfer_fee_charged,train
7252,Why was I charged a random fee for a transfer I made?,transfer_fee_charged,train
7253,Why am I seeing a fee for transferring money?,transfer_fee_charged,train
7254,"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",transfer_fee_charged,train
7255,I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged,train
7256,I thought that transfers are free. Why was I charged an extra fee?,transfer_fee_charged,train
7257,I am confused about your fee structure and was disappointed to see a fee for my transfer.,transfer_fee_charged,train
7258,I thought transfers were free of charge.  I bought something abroad and got charged a ridiculous fee. How do I get this problem fixed.,transfer_fee_charged,train
7259,Why was there an extra charge when I transferred money?,transfer_fee_charged,train
7260,Why is there a fee on my money transfer?,transfer_fee_charged,train
7261,"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",transfer_fee_charged,train
7262,What is this fee for transferring money?,transfer_fee_charged,train
7263,I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,transfer_fee_charged,train
7264,why was i charged a fee to transfer,transfer_fee_charged,train
7265,I need to know how much it costs to transfer funds.,transfer_fee_charged,train
7266,I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,transfer_fee_charged,train
7267,Why did I get charged a fee for transferring money?,transfer_fee_charged,train
7268,Why did I get charged for a transfer?,transfer_fee_charged,train
7269,"I have used my account abroad for a while without any fees, why am I being charged additional fees all of a sudden?",transfer_fee_charged,train
7270,Can you elaborate on why I have an extra charge just for transferring?,transfer_fee_charged,train
7271,Why was I charged a fee to transfer money?,transfer_fee_charged,train
7272,Is it free to transfer money or is there a fee?,transfer_fee_charged,train
7273,"I was charged a fee when I transferred my funds, why?",transfer_fee_charged,train
7274,"I've use this account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",transfer_fee_charged,train
7275,"So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.",transfer_fee_charged,train
7276,Is there a fee for transferring money,transfer_fee_charged,train
7277,Why was money taken for a transfer?,transfer_fee_charged,train
7278,"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?",transfer_fee_charged,train
7279,I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,transfer_fee_charged,train
7280,Why is there an extra fee on a transfer?,transfer_fee_charged,train
7281,"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",transfer_fee_charged,train
7282,A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?,transfer_fee_charged,train
7283,Can you explain the transfer fee that I was charged?,transfer_fee_charged,train
7284,Why am I being charged for transferring money?,transfer_fee_charged,train
7285,"After reviewing my charges, I see I was charged a fee for a transfer I did, why?",transfer_fee_charged,train
7286,Why do I see a fee when I do a transfer?,transfer_fee_charged,train
7287,How come I can see an extra charge for my transfer?,transfer_fee_charged,train
7288,I don't think I was supposed to be charged so much.,transfer_fee_charged,train
7289,I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.,transfer_fee_charged,train
7290,When I was transferring money I was charged extra why?,transfer_fee_charged,train
7291,"I was charged a transfer fee, why is that?",transfer_fee_charged,train
7292,I have a fee listed for a transfer.,transfer_fee_charged,train
7293,I noticed that there was an extra charge fee on my account. Could You explain to me why?,transfer_fee_charged,train
7294,Hey there's a fee for a transfer on my account.  Why?!,transfer_fee_charged,train
7295,Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged,train
7296,Why do I have an unexpected fee on my bill?,transfer_fee_charged,train
7297,I just transferred some money. Why was I charged a fee?,transfer_fee_charged,train
7298,Why is there a fee for doing a transfer?,transfer_fee_charged,train
7299,Why are there additional fees for transfers?,transfer_fee_charged,train
7300,"After a transfer, I see an extra fee.  Why?",transfer_fee_charged,train
7301,Hey I thought transfers were free.  Why are you charging me?,transfer_fee_charged,train
7302,"I transferred money to a receiver within the EU and they received a lesser amount than expected.  Now I will have to send additional money to the receiver in order to make up the difference.  I'm not sure what went wrong, can you please advise?",transfer_fee_charged,train
7303,I made a transfer and was charged an extra fee!,transfer_fee_charged,train
7304,What is this extra fee while I was doing a transfer?,transfer_fee_charged,train
7305,Next time maybe let people know that buying things from another country costs extra. I used my card to purchase an item from another country and I was charged for the item and also an extra fee it looks like. I wasnt aware of this and I think I should get a refund.,transfer_fee_charged,train
7306,"Hi! I'm a university student studying abroad and I noticed that when I was trying to cross-reference my budget for this month that there were extra fees I was not expecting. Why is that? I've had this account for years and I haven't had any trouble so far, it might not even be on your all's end since I'm still new to international travel and finance, but I wanted to double check in case a mistake was made!",transfer_fee_charged,train
7307,Will I get extra charges?,transfer_fee_charged,train
7308,"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",transfer_fee_charged,train
7309,I think I have an extra transfer charge.,transfer_fee_charged,train
7310,"I usually don't get charged for transfers, why was I this month?",transfer_fee_charged,train
7311,Why was my transfer charged a fee?,transfer_fee_charged,train
7312,I should not have been charged a fee for my transfer.,transfer_fee_charged,train
7313,I did a transfer and was charged a fee that should not have been charged!,transfer_fee_charged,train
7314,I was charged a fee for a transfer. Where did it come from?,transfer_fee_charged,train
7315,Why did I get charged a fee for my transfer?,transfer_fee_charged,train
7316,How come a fee was charged when I tranferred money,transfer_fee_charged,train
7317,Why was a fee charged to me for transferring money?,transfer_fee_charged,train
7318,Why do I get a fee every time I transfer?,transfer_fee_charged,train
7319,I was charge a fee that I wasn't told about,transfer_fee_charged,train
7320,I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?,transfer_fee_charged,train
7321,Is it right that I've been charged for transferring money?,transfer_fee_charged,train
7322,This transfer incurred a fee that I don't think is right.,transfer_fee_charged,train
7323,"I just recently got a new beach condo in Bora Bora, and to furnish it I used this account a lot from overseas. It's upsetting, being a long-time customer of yours, that I saw extra fees on my account from my currency transfer. Is this what I should expect from you in the future?",transfer_fee_charged,train
7324,Why was I charged a fee when making this transfer when I shouldn't have been?,transfer_fee_charged,train
7325,"I just moved overseas and I noticed that you are charging me more fees.  I am a loyal customer, is this how you expect to keep customers?",transfer_fee_charged,train
7326,Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,transfer_fee_charged,train
7327,I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,transfer_fee_charged,train
7328,Why was there a transfer fee on my account?,transfer_fee_charged,train
7329,Can my salary be received here?,receiving_money,train
7330,How can my boss pay me directly to the card?,receiving_money,train
7331,Salary in GBP has been received. Does it need to be configured into another place?,receiving_money,train
7332,I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,receiving_money,train
7333,How can my friend give me money?,receiving_money,train
7334,I would like to know how my friend would be able to send me money,receiving_money,train
7335,How can I receive money?,receiving_money,train
7336,I received a transfer in GBP how do I change it to a different currency?,receiving_money,train
7337,How can my friend send money to me?,receiving_money,train
7338,Can I receive my salary with this in another currency?,receiving_money,train
7339,Can i receive transfers from my employer to this account?,receiving_money,train
7340,Will my GPB update my salary,receiving_money,train
7341,How do I transfer funds if I am paid in GBP?,receiving_money,train
7342,am i able to receive my salary this way?,receiving_money,train
7343,What are the steps for getting money from a friend?,receiving_money,train
7344,Can I directly deposit my salary to this account?,receiving_money,train
7345,How can I receive my salary with a different currency?,receiving_money,train
7346,My salary is in GBP - what should I do?,receiving_money,train
7347,I would like to receive my salary in a different currency. How does that work?,receiving_money,train
7348,How can people transfer money to me?,receiving_money,train
7349,i want to get my salary deposited as pesos?,receiving_money,train
7350,My salary is deposited in GBP. Do I need to choose the currency?,receiving_money,train
7351,What do I need to do to get my salary through this?,receiving_money,train
7352,How can you transfer my salary to my correct currency?,receiving_money,train
7353,I need my payment in another currency,receiving_money,train
7354,how do i find out about transfers,receiving_money,train
7355,I received my salary in the wrong currency. How do I change this?,receiving_money,train
7356,Can I transfer my payroll to the bank?,receiving_money,train
7357,Can i receive transfers from my employer this way?,receiving_money,train
7358,Can my friend send me money if it is not in US dollars?,receiving_money,train
7359,"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",receiving_money,train
7360,How do I get money from friends?,receiving_money,train
7361,Is it possible for a friend to personally send me a payment?,receiving_money,train
7362,What are the steps for my friend to send me money?,receiving_money,train
7363,Can I receive payments in another currency?,receiving_money,train
7364,What do I need to do to receive my payroll in the account?,receiving_money,train
7365,Please show me how my friend can send me money.,receiving_money,train
7366,"How do I know what my account is set to, I am paid in GBP?",receiving_money,train
7367,Can I receive money in a different countries money?,receiving_money,train
7368,Can I transfer my salary if its in GBP?,receiving_money,train
7369,Can my friend send me money?,receiving_money,train
7370,"My salary is in GBP, do I need to exchange it before putting it into my account?",receiving_money,train
7371,Do I need to convert my currency from GBP before transferring?,receiving_money,train
7372,Is it ok for a friend to send me money?,receiving_money,train
7373,can my husband open an account and transfer money,receiving_money,train
7374,How can I receive money from someone?,receiving_money,train
7375,What can I use to receive my salary?,receiving_money,train
7376,"My friend wants to send me money, can she?",receiving_money,train
7377,How can I receive money from my friend?,receiving_money,train
7378,Can I get paid for this in another currency?,receiving_money,train
7379,Can I use my salary for this?,receiving_money,train
7380,Can I transfer money using a different currency?,receiving_money,train
7381,Can I have a friend send money directly to me?,receiving_money,train
7382,Can I transfer my salary onto here?,receiving_money,train
7383,Can this app take my salary?,receiving_money,train
7384,"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",receiving_money,train
7385,May I get my salary paid out in a different currency?,receiving_money,train
7386,I use GBP for my salary deposits. Must I set this up somewhere?,receiving_money,train
7387,"I was wondering, Can I get my pay in another currency?",receiving_money,train
7388,What will I need to configure if my salary is in GBP?,receiving_money,train
7389,what currencies can I receive my salary in with this?,receiving_money,train
7390,Who can send me money?,receiving_money,train
7391,"My salary is in GBP, is this something I need to configure?",receiving_money,train
7392,Can my salary be received and transferred to my current currency in my country?,receiving_money,train
7393,Can I transfer my paycheck to the account?,receiving_money,train
7394,How does one send me money?,receiving_money,train
7395,My salary comes in GBP can I change my options somewhere?,receiving_money,train
7396,How do I receive money from someone?,receiving_money,train
7397,How can I receive my salary in another currency?,receiving_money,train
7398,Are there ways for other people to send me money?,receiving_money,train
7399,What if I need my salary in another currency?,receiving_money,train
7400,How would my friend be able to send me money?,receiving_money,train
7401,Will my employer be able to pay me with this service,receiving_money,train
7402,Which foreign currencies can I get transferred into my account?,receiving_money,train
7403,Is there any way to get my salary in a different currency?,receiving_money,train
7404,What methods are available for my friend to send me money?,receiving_money,train
7405,How to receive transfers from my employer when I get paid in GBP?,receiving_money,train
7406,Am I allowed to use different currencies?,receiving_money,train
7407,Can I receive payment in another currency?,receiving_money,train
7408,Can friends send me money?,receiving_money,train
7409,How can my friend pay me?,receiving_money,train
7410,"I have obtained the salary in GBP, will it need to be configured?",receiving_money,train
7411,Can I use a transfer to receive my transfer?,receiving_money,train
7412,Can friends transfer money to each other?,receiving_money,train
7413,Can my job deposit my wages directly into the account.,receiving_money,train
7414,Do I need to do anything special for my friend to send money to my account?,receiving_money,train
7415,My friend would like to send me money. What are the options available to them?,receiving_money,train
7416,Do I need to add my salary?,receiving_money,train
7417,Will you accept my salary if it's in another currency?,receiving_money,train
7418,"If my salary is in GBP, do I need to do something?",receiving_money,train
7419,Can I use a different currency with my salary?,receiving_money,train
7420,My salary is in GBP. Do I need to configure this somewhere?,receiving_money,train
7421,How can I configure what currency my salary is in if it's in GBP?,receiving_money,train
7422,Do you support direct deposits from my employer?,receiving_money,train
7423,Can i get payed through this system?,receiving_money,train
7424,What is happening?  I have tried to transfer money 5x already.  Is the system down?  This shouldnt be happening as this is a basic transfer.,failed_transfer,train
7425,Is there a reason that my transfer failed?,failed_transfer,train
7426,Why didn't my transfer complete?,failed_transfer,train
7427,Why was I unable to finish this transfer?,failed_transfer,train
7428,"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",failed_transfer,train
7429,"Your system is broken. My transfers keep failing, 5 times now.",failed_transfer,train
7430,I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,failed_transfer,train
7431,Can you tell me why I wasn't able to complete my transfer?,failed_transfer,train
7432,Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,failed_transfer,train
7433,Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.,failed_transfer,train
7434,A transfer could not be completed.,failed_transfer,train
7435,What would cause a transfer failure?,failed_transfer,train
7436,I believe that my transfer hasn't gone through.,failed_transfer,train
7437,Transfer isn't working?,failed_transfer,train
7438,Can you tell me why my transfer is failing and help resolve?,failed_transfer,train
7439,Transfer has failed.,failed_transfer,train
7440,Did  my transfer fail?,failed_transfer,train
7441,I tried to make a transfer but it failed. will you tell me why?,failed_transfer,train
7442,I was unable to transfer money from my account.,failed_transfer,train
7443,Why hasn't my transfer gone through,failed_transfer,train
7444,I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.,failed_transfer,train
7445,I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,failed_transfer,train
7446,"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",failed_transfer,train
7447,"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",failed_transfer,train
7448,Why did my transfer not work?,failed_transfer,train
7449,"The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why",failed_transfer,train
7450,I've been trying to do a transfer multiple times and have failed? Is the system down?,failed_transfer,train
7451,I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,failed_transfer,train
7452,My transfer failed when I tried.,failed_transfer,train
7453,Can you explain why my transfer was unsuccessful?,failed_transfer,train
7454,Why did my transfer fail?  What can I do?,failed_transfer,train
7455,My transfer failed.  Help!,failed_transfer,train
7456,My transfer failed to process correctly. Is there a reason this would happen?,failed_transfer,train
7457,Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,failed_transfer,train
7458,I tried to make a transfer and it didn't work.,failed_transfer,train
7459,please help my transfer go through,failed_transfer,train
7460,My transfer didn't work! Help!,failed_transfer,train
7461,What could possibly be the cause of my failed transfer?,failed_transfer,train
7462,Is there a reason behind why my transfer did not work?,failed_transfer,train
7463,Why won't my transfer go through?,failed_transfer,train
7464,Why can't I make a transfer?,failed_transfer,train
7465,"I got a transfer fail message, but no explanation of why-- what happened?",failed_transfer,train
7466,Why did the transfer fail when I attempted to do it earlier?,failed_transfer,train
7467,"Hello.  I ran into a problem with a transfer this morning.  I was trying to send money to some friends but when I tried to send it, the transfer failed.  I don't know what is causing the transfer to be rejected.  Please let me know what is causing the problem.  Thanks.",failed_transfer,train
7468,"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",failed_transfer,train
7469,Can you tell my why my funds transfer did not work properly?,failed_transfer,train
7470,Why didn't my transfer work?,failed_transfer,train
7471,"Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",failed_transfer,train
7472,Why can I not make a transfer?,failed_transfer,train
7473,"My transfer failed, why did that happen?",failed_transfer,train
7474,The app says my transfer failed,failed_transfer,train
7475,Is there a reason my transfer failed?,failed_transfer,train
7476,Why was my transaction not approved?,failed_transfer,train
7477,I attemped a transfer and it didn't go through.,failed_transfer,train
7478,is the a reason why my transfer has failed?,failed_transfer,train
7479,The transfer I tried to make failed.,failed_transfer,train
7480,Can you please assist me in completing a transfer? I'm trying and I keep getting an error. I'm trying to purchase a flat and pay the initial mortgage payment. All I keep getting is an error. Can you find out what's happening here?,failed_transfer,train
7481,"Why can't I transfer my money into someone else's account? I should be able to do so right? Why does it keep rejecting my transfer? There's no reason, all my info is correct and the money is there.",failed_transfer,train
7482,"Hello, I am buying a flat and need the inital payment for the mortgage to go through. It keeps showing up as error, what is going on? Can you please help me make this transfer?",failed_transfer,train
7483,Why can't I complete my transfer?,failed_transfer,train
7484,"My card couldn't complete a transfer, why?",failed_transfer,train
7485,"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",failed_transfer,train
7486,"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",failed_transfer,train
7487,Why do my transfers keep failing?,failed_transfer,train
7488,Why didn't this transfer work?,failed_transfer,train
7489,"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",failed_transfer,train
7490,"My transfer did not work, what was the reason?",failed_transfer,train
7491,What do I need to do to correct this failed transfer?,failed_transfer,train
7492,I tried to do a transfer and it hasn't worked!,failed_transfer,train
7493,What went wrong when I tried to do my transfer?,failed_transfer,train
7494,Why does it say my transfer failed?,failed_transfer,train
7495,I don't think my transfer wen through. Why?,failed_transfer,train
7496,How can I find out why my transfer didn't go through?,failed_transfer,train
7497,"I needed to send my friends some money urgently.  I tried multiple times to transfer the money this morning, but the transfer keeps failing.  Can you tell me why the transfer is getting rejected?",failed_transfer,train
7498,I tried to make a transfer and it failed.,failed_transfer,train
7499,"After I attempted a transfer, it failed.",failed_transfer,train
7500,I couldnt transfer money from my account.,failed_transfer,train
7501,"What stopped my transfer, from being accepted?",failed_transfer,train
7502,I've already tried 5 times to complete a transfer that's just standard. What's the deal? Is your system down at this time?,failed_transfer,train
7503,What caused my transfer to fail?,failed_transfer,train
7504,My transfer failed,failed_transfer,train
7505,"I tried to make a transfer, but it didn't work.",failed_transfer,train
7506,How is this transfer supposed to work? It's not working for me.,failed_transfer,train
7507,"This morning, I tried to send money to my friends several times but each time the transfer fails.  Why does it keep failing?  The transfer gets rejected but I do not know what is causing it to be rejected.",failed_transfer,train
7508,I'm trying to purchase a flat but i need my first payment for my mortgage to go through first. I keep getting an error. I'm not sure what is going on but i need help making this transfer.,failed_transfer,train
7509,"My transfer failed, why?",failed_transfer,train
7510,My transfer is failing when I try to do it.,failed_transfer,train
7511,I can't seem to make a standard bank transfer. I have tried at least five times already but none of them are going through. Please tell me what is wrong?,failed_transfer,train
7512,What may be the reason that my transfer did not go through?,failed_transfer,train
7513,I tried to transfer money but it didn't go through,failed_transfer,train
7514,My transfer didn't complete. Why can't I access funds?,failed_transfer,train
7515,Been trying to transfer money this morning but keep getting rejected. I don't understand why this is happening.,failed_transfer,train
7516,"Hi, I'm trying to purchase a flat and I'm needing the first payment for the mortgage to go through on the flat I'm trying to buy. For some reason I keep getting an error.can you assist in making this transfer? What is going on?",failed_transfer,train
7517,My transfer didn't work how come?,failed_transfer,train
7518,Hi I'm sending some money over to an investment bank I do business and the transaction is being rejected. I'm not sure why as I think I have the right details.,failed_transfer,train
7519,I think my transfer failed. What do I do now?,failed_transfer,train
7520,"I attempted a transfer, but it failed.",failed_transfer,train
7521,I couldn't make a transfer,failed_transfer,train
7522,Hello. I'm trying to transfer some money to a friend but it keeps getting rejected. can you help me?,failed_transfer,train
7523,"The transfer keeps rejected, I tried to transfer some money to friends but it keeps getting rejected for some reason, Would you please check the issue?",failed_transfer,train
7524,I've been trying to make a transfer and it doesn't seem to be working. (5 times) What is wrong with your system?,failed_transfer,train
7525,Why are my transfers not going through.  I have tried over 4 times to get it to work.  This is just a simple transfer.  Is something else causing this in the system?  Is it broken?,failed_transfer,train
7526,Why was I not able to complete my transfer?,failed_transfer,train
7527,"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue?",failed_transfer,train
7528,Why was my transaction declined?,failed_transfer,train
7529,Why wouldn't a transfer go through?,failed_transfer,train
7530,Can you please tell me why my transfer failed?,failed_transfer,train
7531,I did a transfer earlier but see that it failed to go through.,failed_transfer,train
7532,Why has my payment not transferred?,failed_transfer,train
7533,I tried to do a transfer but it didn't go through.,failed_transfer,train
7534,The attempted transfer failed.,failed_transfer,train
7535,I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,failed_transfer,train
7536,Why does my transfer keep failing? I've tried 5 times and they all failed.,failed_transfer,train
7537,A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,failed_transfer,train
7538,"Hi, can you tell me why my transfer keeps being rejected? I've been trying to send money to my friends this morning but failed every time and I have no idea why?",failed_transfer,train
7539,I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?,failed_transfer,train
7540,What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,failed_transfer,train
7541,Why was I unable to complete my transfer?,failed_transfer,train
7542,"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",failed_transfer,train
7543,I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,failed_transfer,train
7544,I need to know what is going on. I'm attempting to purchase a flat and need the money to pay on my initial mortgage payment. I'm only getting an error. Can you find out what's going on and help in making the transfer?,failed_transfer,train
